order,Year,Month,Day,Date,DOY,TOD,Time,Shade,Transect,Stick,Distance to stick one,Height,Temperature,,,,,
1358,2024,6,23,6/23/2024,175,1,8:00 AM,1,2,1,0,40,28.4,,,,,
1359,2024,6,23,6/23/2024,175,1,8:00 AM,1,2,1,0,50,26,,,,,
1360,2024,6,23,6/23/2024,175,1,8:00 AM,1,2,1,0,60,27.8,,,,,
1361,2024,6,23,6/23/2024,175,1,8:00 AM,1,2,1,0,70,26.7,,,,,
1362,2024,6,23,6/23/2024,175,1,8:00 AM,1,2,1,0,80,27,,,,,
1363,2024,6,23,6/23/2024,175,1,8:00 AM,1,2,1,0,90,29.3,,,,,
1364,2024,6,23,6/23/2024,175,1,8:00 AM,1,2,1,0,100,26.7,,,,,
1365,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,2,2,2,0,26.1,,,,,
1366,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,2,2,2,10,30.2,,,,,
1367,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,2,2,2,20,30.3,,,,,
1368,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,2,2,2,30,29.8,,,,,
1369,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,2,2,2,40,28.6,,,,,
1370,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,2,2,2,50,28.8,,,,,
1371,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,2,2,2,60,29,,,,,
1372,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,2,2,2,70,28.9,,,,,
1373,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,2,2,2,80,28.2,,,,,
1374,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,2,2,2,90,28.6,,,,,
1375,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,2,2,2,100,27.9,,,,,
1376,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,2,3,7,0,26.7,,,,,
1377,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,2,3,7,10,28.5,,,,,
1378,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,2,3,7,20,29.6,,,,,
1379,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,2,3,7,30,28.3,,,,,
1380,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,2,3,7,40,29.9,,,,,
1381,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,2,3,7,50,30,,,,,
1382,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,2,3,7,60,30.1,,,,,
1383,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,2,3,7,70,30.1,,,,,
1384,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,2,3,7,80,29.1,,,,,
1385,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,2,3,7,90,29.4,,,,,
1386,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,2,3,7,100,29.2,,,,,
1387,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,3,1,0,0,22.6,,,,,
1388,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,3,1,0,10,23,,,,,
1389,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,3,1,0,20,23.4,,,,,
1390,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,3,1,0,30,23.8,,,,,
1391,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,3,1,0,40,24.8,,,,,
1392,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,3,1,0,50,25.9,,,,,
1393,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,3,1,0,60,26.4,,,,,
1394,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,3,1,0,70,26.5,,,,,
1395,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,3,1,0,80,26,,,,,
1396,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,3,1,0,90,26.5,,,,,
1397,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,3,1,0,100,26,,,,,
1398,2024,6,23,6/23/2024,175,1,8:00 AM,0,3,2,2,0,24.2,,,,,
1399,2024,6,23,6/23/2024,175,1,8:00 AM,0,3,2,2,10,28,,,,,
1400,2024,6,23,6/23/2024,175,1,8:00 AM,0,3,2,2,20,27.6,,,,,
1401,2024,6,23,6/23/2024,175,1,8:00 AM,0,3,2,2,30,26.6,,,,,
1402,2024,6,23,6/23/2024,175,1,8:00 AM,0,3,2,2,40,28.1,,,,,
1403,2024,6,23,6/23/2024,175,1,8:00 AM,0,3,2,2,50,26.8,,,,,
1404,2024,6,23,6/23/2024,175,1,8:00 AM,0,3,2,2,60,26.9,,,,,
1405,2024,6,23,6/23/2024,175,1,8:00 AM,0,3,2,2,70,26.7,,,,,
1406,2024,6,23,6/23/2024,175,1,8:00 AM,0,3,2,2,80,26.5,,,,,
1407,2024,6,23,6/23/2024,175,1,8:00 AM,0,3,2,2,90,27,,,,,
1408,2024,6,23,6/23/2024,175,1,8:00 AM,0,3,2,2,100,25.8,,,,,
1409,2024,6,23,6/23/2024,175,1,8:00 AM,0,3,3,7,0,27.7,,,,,
1410,2024,6,23,6/23/2024,175,1,8:00 AM,0,3,3,7,10,29.8,,,,,
1411,2024,6,23,6/23/2024,175,1,8:00 AM,0,3,3,7,20,28.4,,,,,
1412,2024,6,23,6/23/2024,175,1,8:00 AM,0,3,3,7,30,27,,,,,
1413,2024,6,23,6/23/2024,175,1,8:00 AM,0,3,3,7,40,28.5,,,,,
1414,2024,6,23,6/23/2024,175,1,8:00 AM,0,3,3,7,50,27.9,,,,,
1415,2024,6,23,6/23/2024,175,1,8:00 AM,0,3,3,7,60,27.8,,,,,
1416,2024,6,23,6/23/2024,175,1,8:00 AM,0,3,3,7,70,27.5,,,,,
1417,2024,6,23,6/23/2024,175,1,8:00 AM,0,3,3,7,80,26.7,,,,,
1418,2024,6,23,6/23/2024,175,1,8:00 AM,0,3,3,7,90,27.4,,,,,
1419,2024,6,23,6/23/2024,175,1,8:00 AM,0,3,3,7,100,25.5,,,,,
1420,2024,6,23,6/23/2024,175,1,8:00 AM,0,4,1,0,0,22,,,,,
1421,2024,6,23,6/23/2024,175,1,8:00 AM,0,4,1,0,10,23.3,,,,,
1422,2024,6,23,6/23/2024,175,1,8:00 AM,0,4,1,0,20,23.5,,,,,
1423,2024,6,23,6/23/2024,175,1,8:00 AM,0,4,1,0,30,25.2,,,,,
1424,2024,6,23,6/23/2024,175,1,8:00 AM,0,4,1,0,40,27.2,,,,,
1425,2024,6,23,6/23/2024,175,1,8:00 AM,0,4,1,0,50,29.2,,,,,
1426,2024,6,23,6/23/2024,175,1,8:00 AM,0,4,1,0,60,29.5,,,,,
1427,2024,6,23,6/23/2024,175,1,8:00 AM,0,4,1,0,70,28.3,,,,,
1428,2024,6,23,6/23/2024,175,1,8:00 AM,0,4,1,0,80,29.5,,,,,
1429,2024,6,23,6/23/2024,175,1,8:00 AM,0,4,1,0,90,29.4,,,,,
1430,2024,6,23,6/23/2024,175,1,8:00 AM,0,4,1,0,100,28.1,,,,,
1431,2024,6,23,6/23/2024,175,1,8:00 AM,0,4,2,2,0,24.2,,,,,
1432,2024,6,23,6/23/2024,175,1,8:00 AM,0,4,2,2,10,28,,,,,
1433,2024,6,23,6/23/2024,175,1,8:00 AM,0,4,2,2,20,26.5,,,,,
1434,2024,6,23,6/23/2024,175,1,8:00 AM,0,4,2,2,30,28.4,,,,,
1435,2024,6,23,6/23/2024,175,1,8:00 AM,0,4,2,2,40,26.6,,,,,
1436,2024,6,23,6/23/2024,175,1,8:00 AM,0,4,2,2,50,28.4,,,,,
1437,2024,6,23,6/23/2024,175,1,8:00 AM,0,4,2,2,60,27.6,,,,,
1438,2024,6,23,6/23/2024,175,1,8:00 AM,0,4,2,2,70,27,,,,,
1439,2024,6,23,6/23/2024,175,1,8:00 AM,0,4,2,2,80,26.9,,,,,
1440,2024,6,23,6/23/2024,175,1,8:00 AM,0,4,2,2,90,26.2,,,,,
1441,2024,6,23,6/23/2024,175,1,8:00 AM,0,4,2,2,100,26.6,,,,,
1442,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,4,3,7,0,27.1,,,,,
1443,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,4,3,7,10,29.5,,,,,
1444,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,4,3,7,20,29.9,,,,,
1445,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,4,3,7,30,30.9,,,,,
1446,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,4,3,7,40,31.8,,,,,
1447,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,4,3,7,50,29,,,,,
1448,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,4,3,7,60,28.5,,,,,
1449,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,4,3,7,70,28.5,,,,,
1450,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,4,3,7,80,29,,,,,
1451,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,4,3,7,90,28.5,,,,,
1452,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,4,3,7,100,27.1,,,,,
1453,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,5,1,0,0,24.1,,,,,
1454,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,5,1,0,10,25.8,,,,,
1455,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,5,1,0,20,25.8,,,,,
1456,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,5,1,0,30,25.4,,,,,
1457,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,5,1,0,40,29,,,,,
1458,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,5,1,0,50,26.9,,,,,
1459,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,5,1,0,60,27.8,,,,,
1460,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,5,1,0,70,29,,,,,
1461,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,5,1,0,80,27.5,,,,,
1462,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,5,1,0,90,27.2,,,,,
1463,2024,6,23,6/23/2024,175,1,8:00 AM,0.5,5,1,0,100,26.8,,,,,
1464,2024,6,23,6/23/2024,175,1,8:00 AM,0,5,2,2,0,28.9,,,,,
1465,2024,6,23,6/23/2024,175,1,8:00 AM,0,5,2,2,10,32,,,,,
1466,2024,6,23,6/23/2024,175,1,8:00 AM,0,5,2,2,20,31.3,,,,,
1467,2024,6,23,6/23/2024,175,1,8:00 AM,0,5,2,2,30,29.3,,,,,
1468,2024,6,23,6/23/2024,175,1,8:00 AM,0,5,2,2,40,27.8,,,,,
1469,2024,6,23,6/23/2024,175,1,8:00 AM,0,5,2,2,50,27.7,,,,,
1470,2024,6,23,6/23/2024,175,1,8:00 AM,0,5,2,2,60,27.3,,,,,
1471,2024,6,23,6/23/2024,175,1,8:00 AM,0,5,2,2,70,27.1,,,,,
1472,2024,6,23,6/23/2024,175,1,8:00 AM,0,5,2,2,80,26.4,,,,,
1473,2024,6,23,6/23/2024,175,1,8:00 AM,0,5,2,2,90,26.5,,,,,
1474,2024,6,23,6/23/2024,175,1,8:00 AM,0,5,2,2,100,26.5,,,,,
1475,2024,6,23,6/23/2024,175,1,8:00 AM,1,5,3,7,0,19.8,,,,,
1476,2024,6,23,6/23/2024,175,1,8:00 AM,1,5,3,7,10,23.9,,,,,
1477,2024,6,23,6/23/2024,175,1,8:00 AM,1,5,3,7,20,25,,,,,
1478,2024,6,23,6/23/2024,175,1,8:00 AM,1,5,3,7,30,24,,,,,
1479,2024,6,23,6/23/2024,175,1,8:00 AM,1,5,3,7,40,26.3,,,,,
1480,2024,6,23,6/23/2024,175,1,8:00 AM,1,5,3,7,50,26.7,,,,,
1481,2024,6,23,6/23/2024,175,1,8:00 AM,1,5,3,7,60,27.1,,,,,
1482,2024,6,23,6/23/2024,175,1,8:00 AM,1,5,3,7,70,27.8,,,,,
1483,2024,6,23,6/23/2024,175,1,8:00 AM,1,5,3,7,80,27,,,,,
1484,2024,6,23,6/23/2024,175,1,8:00 AM,1,5,3,7,90,27,,,,,
1485,2024,6,23,6/23/2024,175,1,8:00 AM,1,5,3,7,100,27.8,,,,,
1486,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,1,1,0,0,39,,,,,
1487,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,1,1,0,10,42.8,,,,,
1488,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,1,1,0,20,47.2,,,,,
1489,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,1,1,0,30,42,,,,,
1490,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,1,1,0,40,40.5,,,,,
1491,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,1,1,0,50,38.5,,,,,
1492,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,1,1,0,60,40,,,,,
1493,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,1,1,0,70,39.8,,,,,
1494,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,1,1,0,80,39.4,,,,,
1495,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,1,1,0,90,39.4,,,,,
1496,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,1,1,0,100,39.5,,,,,
1497,2024,6,23,6/23/2024,175,2,12:00 PM,0,1,2,2,0,44.1,,,,,
1498,2024,6,23,6/23/2024,175,2,12:00 PM,0,1,2,2,10,47.8,,,,,
1499,2024,6,23,6/23/2024,175,2,12:00 PM,0,1,2,2,20,46.1,,,,,
1500,2024,6,23,6/23/2024,175,2,12:00 PM,0,1,2,2,30,44.7,,,,,
1501,2024,6,23,6/23/2024,175,2,12:00 PM,0,1,2,2,40,43.3,,,,,
1502,2024,6,23,6/23/2024,175,2,12:00 PM,0,1,2,2,50,42.5,,,,,
1503,2024,6,23,6/23/2024,175,2,12:00 PM,0,1,2,2,60,42.1,,,,,
1504,2024,6,23,6/23/2024,175,2,12:00 PM,0,1,2,2,70,41.6,,,,,
1505,2024,6,23,6/23/2024,175,2,12:00 PM,0,1,2,2,80,41.5,,,,,
1506,2024,6,23,6/23/2024,175,2,12:00 PM,0,1,2,2,90,41.3,,,,,
1507,2024,6,23,6/23/2024,175,2,12:00 PM,0,1,2,2,100,40.9,,,,,
1508,2024,6,23,6/23/2024,175,2,12:00 PM,0,1,3,7,0,45.5,,,,,
1509,2024,6,23,6/23/2024,175,2,12:00 PM,0,1,3,7,10,46.5,,,,,
1510,2024,6,23,6/23/2024,175,2,12:00 PM,0,1,3,7,20,43.5,,,,,
1511,2024,6,23,6/23/2024,175,2,12:00 PM,0,1,3,7,30,42.4,,,,,
1512,2024,6,23,6/23/2024,175,2,12:00 PM,0,1,3,7,40,41.6,,,,,
1513,2024,6,23,6/23/2024,175,2,12:00 PM,0,1,3,7,50,41.6,,,,,
1514,2024,6,23,6/23/2024,175,2,12:00 PM,0,1,3,7,60,41.5,,,,,
1515,2024,6,23,6/23/2024,175,2,12:00 PM,0,1,3,7,70,41,,,,,
1516,2024,6,23,6/23/2024,175,2,12:00 PM,0,1,3,7,80,40.8,,,,,
1517,2024,6,23,6/23/2024,175,2,12:00 PM,0,1,3,7,90,40.5,,,,,
1518,2024,6,23,6/23/2024,175,2,12:00 PM,0,1,3,7,100,39.8,,,,,
1519,2024,6,23,6/23/2024,175,2,12:00 PM,1,2,1,0,0,34.1,,,,,
1520,2024,6,23,6/23/2024,175,2,12:00 PM,1,2,1,0,10,42.1,,,,,
1521,2024,6,23,6/23/2024,175,2,12:00 PM,1,2,1,0,20,37.7,,,,,
1522,2024,6,23,6/23/2024,175,2,12:00 PM,1,2,1,0,30,36.9,,,,,
1523,2024,6,23,6/23/2024,175,2,12:00 PM,1,2,1,0,40,36.6,,,,,
1524,2024,6,23,6/23/2024,175,2,12:00 PM,1,2,1,0,50,36.9,,,,,
1525,2024,6,23,6/23/2024,175,2,12:00 PM,1,2,1,0,60,36.9,,,,,
1526,2024,6,23,6/23/2024,175,2,12:00 PM,1,2,1,0,70,37,,,,,
1527,2024,6,23,6/23/2024,175,2,12:00 PM,1,2,1,0,80,37,,,,,
1528,2024,6,23,6/23/2024,175,2,12:00 PM,1,2,1,0,90,36,,,,,
1529,2024,6,23,6/23/2024,175,2,12:00 PM,1,2,1,0,100,37,,,,,
1530,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,2,2,2,0,51.8,,,,,
1531,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,2,2,2,10,44.9,,,,,
1532,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,2,2,2,20,42.1,,,,,
1533,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,2,2,2,30,41,,,,,
1534,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,2,2,2,40,40,,,,,
1535,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,2,2,2,50,39.8,,,,,
1536,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,2,2,2,60,39.4,,,,,
1537,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,2,2,2,70,38.8,,,,,
1538,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,2,2,2,80,38.6,,,,,
1539,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,2,2,2,90,37.8,,,,,
1540,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,2,2,2,100,38.2,,,,,
1541,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,2,3,7,0,42.2,,,,,
1542,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,2,3,7,10,41.8,,,,,
1543,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,2,3,7,20,38.8,,,,,
1544,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,2,3,7,30,36.6,,,,,
1545,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,2,3,7,40,38.5,,,,,
1546,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,2,3,7,50,38,,,,,
1547,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,2,3,7,60,37.3,,,,,
1548,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,2,3,7,70,39.8,,,,,
1549,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,2,3,7,80,35.2,,,,,
1550,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,2,3,7,90,38.6,,,,,
1551,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,2,3,7,100,38.2,,,,,
1552,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,3,1,0,0,30.3,,,,,
1553,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,3,1,0,10,32.5,,,,,
1554,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,3,1,0,20,31.2,,,,,
1555,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,3,1,0,30,33,,,,,
1556,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,3,1,0,40,33,,,,,
1557,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,3,1,0,50,33.8,,,,,
1558,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,3,1,0,60,33.5,,,,,
1559,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,3,1,0,70,33.6,,,,,
1560,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,3,1,0,80,33.1,,,,,
1561,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,3,1,0,90,33.1,,,,,
1562,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,3,1,0,100,33.1,,,,,
1563,2024,6,23,6/23/2024,175,2,12:00 PM,0,3,2,2,0,38.7,,,,,
1564,2024,6,23,6/23/2024,175,2,12:00 PM,0,3,2,2,10,39.4,,,,,
1565,2024,6,23,6/23/2024,175,2,12:00 PM,0,3,2,2,20,36.5,,,,,
1566,2024,6,23,6/23/2024,175,2,12:00 PM,0,3,2,2,30,35.8,,,,,
1567,2024,6,23,6/23/2024,175,2,12:00 PM,0,3,2,2,40,34.2,,,,,
1568,2024,6,23,6/23/2024,175,2,12:00 PM,0,3,2,2,50,34.1,,,,,
1569,2024,6,23,6/23/2024,175,2,12:00 PM,0,3,2,2,60,33.7,,,,,
1570,2024,6,23,6/23/2024,175,2,12:00 PM,0,3,2,2,70,33.3,,,,,
1571,2024,6,23,6/23/2024,175,2,12:00 PM,0,3,2,2,80,33.7,,,,,
1572,2024,6,23,6/23/2024,175,2,12:00 PM,0,3,2,2,90,32.1,,,,,
1573,2024,6,23,6/23/2024,175,2,12:00 PM,0,3,2,2,100,32.6,,,,,
1574,2024,6,23,6/23/2024,175,2,12:00 PM,0,3,3,7,0,52.1,,,,,
1575,2024,6,23,6/23/2024,175,2,12:00 PM,0,3,3,7,10,41.3,,,,,
1576,2024,6,23,6/23/2024,175,2,12:00 PM,0,3,3,7,20,40.1,,,,,
1577,2024,6,23,6/23/2024,175,2,12:00 PM,0,3,3,7,30,36.7,,,,,
1578,2024,6,23,6/23/2024,175,2,12:00 PM,0,3,3,7,40,37.5,,,,,
1579,2024,6,23,6/23/2024,175,2,12:00 PM,0,3,3,7,50,36.7,,,,,
1580,2024,6,23,6/23/2024,175,2,12:00 PM,0,3,3,7,60,37.5,,,,,
1581,2024,6,23,6/23/2024,175,2,12:00 PM,0,3,3,7,70,36,,,,,
1582,2024,6,23,6/23/2024,175,2,12:00 PM,0,3,3,7,80,35.9,,,,,
1583,2024,6,23,6/23/2024,175,2,12:00 PM,0,3,3,7,90,36,,,,,
1584,2024,6,23,6/23/2024,175,2,12:00 PM,0,3,3,7,100,35.9,,,,,
1585,2024,6,23,6/23/2024,175,2,12:00 PM,0,4,1,0,0,47,,,,,
1586,2024,6,23,6/23/2024,175,2,12:00 PM,0,4,1,0,10,47.1,,,,,
1587,2024,6,23,6/23/2024,175,2,12:00 PM,0,4,1,0,20,43,,,,,
1588,2024,6,23,6/23/2024,175,2,12:00 PM,0,4,1,0,30,40,,,,,
1589,2024,6,23,6/23/2024,175,2,12:00 PM,0,4,1,0,40,39.7,,,,,
1590,2024,6,23,6/23/2024,175,2,12:00 PM,0,4,1,0,50,38.9,,,,,
1591,2024,6,23,6/23/2024,175,2,12:00 PM,0,4,1,0,60,38,,,,,
1592,2024,6,23,6/23/2024,175,2,12:00 PM,0,4,1,0,70,37.5,,,,,
1593,2024,6,23,6/23/2024,175,2,12:00 PM,0,4,1,0,80,37.3,,,,,
1594,2024,6,23,6/23/2024,175,2,12:00 PM,0,4,1,0,90,37.1,,,,,
1595,2024,6,23,6/23/2024,175,2,12:00 PM,0,4,1,0,100,36.8,,,,,
1596,2024,6,23,6/23/2024,175,2,12:00 PM,0,4,2,2,0,49.8,,,,,
1597,2024,6,23,6/23/2024,175,2,12:00 PM,0,4,2,2,10,52,,,,,
1598,2024,6,23,6/23/2024,175,2,12:00 PM,0,4,2,2,20,48.3,,,,,
1599,2024,6,23,6/23/2024,175,2,12:00 PM,0,4,2,2,30,45.1,,,,,
1600,2024,6,23,6/23/2024,175,2,12:00 PM,0,4,2,2,40,43.7,,,,,
1601,2024,6,23,6/23/2024,175,2,12:00 PM,0,4,2,2,50,42.6,,,,,
1602,2024,6,23,6/23/2024,175,2,12:00 PM,0,4,2,2,60,41.5,,,,,
1603,2024,6,23,6/23/2024,175,2,12:00 PM,0,4,2,2,70,40.5,,,,,
1604,2024,6,23,6/23/2024,175,2,12:00 PM,0,4,2,2,80,40.1,,,,,
1605,2024,6,23,6/23/2024,175,2,12:00 PM,0,4,2,2,90,39.4,,,,,
1606,2024,6,23,6/23/2024,175,2,12:00 PM,0,4,2,2,100,37.7,,,,,
1607,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,4,3,7,0,41.1,,,,,
1608,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,4,3,7,10,44.6,,,,,
1609,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,4,3,7,20,40.8,,,,,
1610,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,4,3,7,30,40.3,,,,,
1611,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,4,3,7,40,39.2,,,,,
1612,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,4,3,7,50,39.5,,,,,
1613,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,4,3,7,60,38.3,,,,,
1614,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,4,3,7,70,38.1,,,,,
1615,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,4,3,7,80,37.4,,,,,
1616,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,4,3,7,90,37.4,,,,,
1617,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,4,3,7,100,36.5,,,,,
1618,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,5,1,0,0,33.1,,,,,
1619,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,5,1,0,10,36.2,,,,,
1620,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,5,1,0,20,36.6,,,,,
1621,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,5,1,0,30,36.2,,,,,
1622,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,5,1,0,40,35.9,,,,,
1623,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,5,1,0,50,36,,,,,
1624,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,5,1,0,60,34.7,,,,,
1625,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,5,1,0,70,34.1,,,,,
1626,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,5,1,0,80,34.4,,,,,
1627,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,5,1,0,90,34.7,,,,,
1628,2024,6,23,6/23/2024,175,2,12:00 PM,0.5,5,1,0,100,33.9,,,,,
1629,2024,6,23,6/23/2024,175,2,12:00 PM,0,5,2,2,0,40.4,,,,,
1630,2024,6,23,6/23/2024,175,2,12:00 PM,0,5,2,2,10,41,,,,,
1631,2024,6,23,6/23/2024,175,2,12:00 PM,0,5,2,2,20,39,,,,,
1632,2024,6,23,6/23/2024,175,2,12:00 PM,0,5,2,2,30,37,,,,,
1633,2024,6,23,6/23/2024,175,2,12:00 PM,0,5,2,2,40,38.2,,,,,
1634,2024,6,23,6/23/2024,175,2,12:00 PM,0,5,2,2,50,37.1,,,,,
1635,2024,6,23,6/23/2024,175,2,12:00 PM,0,5,2,2,60,36.5,,,,,
1636,2024,6,23,6/23/2024,175,2,12:00 PM,0,5,2,2,70,36.5,,,,,
1637,2024,6,23,6/23/2024,175,2,12:00 PM,0,5,2,2,80,36.4,,,,,
1638,2024,6,23,6/23/2024,175,2,12:00 PM,0,5,2,2,90,36.3,,,,,
1639,2024,6,23,6/23/2024,175,2,12:00 PM,0,5,2,2,100,35.6,,,,,
1640,2024,6,23,6/23/2024,175,2,12:00 PM,1,5,3,7,0,35.1,,,,,
1641,2024,6,23,6/23/2024,175,2,12:00 PM,1,5,3,7,10,38.1,,,,,
1642,2024,6,23,6/23/2024,175,2,12:00 PM,1,5,3,7,20,37,,,,,
1643,2024,6,23,6/23/2024,175,2,12:00 PM,1,5,3,7,30,38.5,,,,,
1644,2024,6,23,6/23/2024,175,2,12:00 PM,1,5,3,7,40,36.9,,,,,
1645,2024,6,23,6/23/2024,175,2,12:00 PM,1,5,3,7,50,35,,,,,
1646,2024,6,23,6/23/2024,175,2,12:00 PM,1,5,3,7,60,37.4,,,,,
1647,2024,6,23,6/23/2024,175,2,12:00 PM,1,5,3,7,70,36.8,,,,,
1648,2024,6,23,6/23/2024,175,2,12:00 PM,1,5,3,7,80,36.2,,,,,
1649,2024,6,23,6/23/2024,175,2,12:00 PM,1,5,3,7,90,35.5,,,,,
1650,2024,6,23,6/23/2024,175,2,12:00 PM,1,5,3,7,100,30.8,,,,,
